FECHA;GERENCIA;NOMBREGERENCIA;CS;CENTRO;TOTALENFERMEDAD;TASAx100;x_geo;y_geo;zbs_geo;Column 11;Posición;MUNICIPIO
2020-03-10;1701;Gerencia de Ávila;170118;C.S. SAN PEDRO ARROYO;0;0.0;-4.9304366;40.814332;SAN PEDRO DEL ARROYO;;40.814332,-4.9304366;ALBORNOS/HERREROS DE SUSO/NARROS DE SALDUEÑA/PARRAL (EL)/SAN JUAN DE LA ENCINILLA/VIÑEGRA DE MORAÑA/AVEINTE/BLASCOMILLAN/BRABOS/BULARROS/CABIZUELA/MUÑOGRANDE/MUÑOMER DEL PECO/SANTO TOME DE ZABARCOS/VILLAFLOR/GRANDES Y SAN MARTIN/NARROS DEL CASTILLO/PAPATRIGO/RIOCABADO/SAN PEDRO DEL ARROYO/SIGERES/VITA
2020-03-10;1702;Gerencia de Burgos;170205;C.S. BRIVIESCA;1;0.011392117;-3.3925833;42.6158001;BRIVIESCA;;42.6158001,-3.3925833;BAÑUELOS DE BUREBA/BRIVIESCA/CANTABRANA/CARRIAS/CASCAJARES DE BUREBA/CASTIL DE PEONES/PIERNIGAS/QUINTANAELEZ/RUCANDIO/VALLARTA DE BUREBA/VID DE BUREBA (LA)/VILEÑA/ABAJAS/AGUAS CANDIDAS/AGUILAR DE BUREBA/ALCOCERO DE MOLA/BARRIOS DE BUREBA (LOS)/BERZOSA DE BUREBA/BUSTO DE BUREBA/FUENTEBUREBA/HORMAZAS (LAS)/LLANO DE BUREBA/NAVAS DE BUREBA/OÑA/PADRONES DE BUREBA/POZA DE LA SAL/PRADANOS DE BUREBA/QUINTANAVIDES/ROJAS/VILLANUEVA DE TEBA/ZUÑEDA/CARCEDO DE BUREBA/CUBO DE BUREBA/GRISALEÑA/MIRANDA DE EBRO/MIRAVECHE/QUINTANABUREBA/QUINTANILLA SAN GARCIA/REINOSO/RUBLACEDO DE ABAJO/SALAS DE BUREBA/SANTA MARIA RIVARREDONDA/SANTA OLALLA DE BUREBA
2020-03-10;1702;Gerencia de Burgos;170209;C.S. BURGOS RURAL SUR;1;0.008682063;-3.6969143;42.2629834;BURGOS RURAL SUR;;42.2629834,-3.6969143;BURGOS/CARDEÑADIJO/CASTRILLO DEL VAL/CAYUELA/COGOLLOS/CUBILLO DEL CAMPO/ISAR/PALAZUELOS DE LA SIERRA/REVILLARRUZ/SARRACIN/TARDAJOS/AUSINES (LOS)/CARCEDO DE BURGOS/CARDEÑAJIMENO/CELADA DEL CAMINO/ESTEPAR/FRANDOVINEZ/HORNILLOS DEL CAMINO/IBEAS DE JUARROS/MODUBAR DE LA EMPAREDADA/QUINTANILLAS (LAS)/SAN ADRIAN DE JUARROS/TORRELARA/VILLALBILLA DE BURGOS/VILLANUEVA DE ARGAÑO/VILLAVERDE DEL MONTE/ALBILLOS/ARCOS/BUNIEL/CAVIA/MADRIGAL DEL MONTE/MERINDAD DE CUESTA-URRIA/PEDROSA DE RIO URBEL/RABE DE LAS CALZADAS/REVILLA DEL CAMPO/SALDAÑA DE BURGOS/SAN MAMES DE BURGOS/VALDORROS/VILLAGONZALO PEDERNALES/VILLAMIEL DE LA SIERRA/VILLANGOMEZ/VILLARIEZO/VILLORUEBO
2020-03-10;1702;Gerencia de Burgos;170211;C.S. ESPINOSA MONTEROS;0;0.0;-3.5532281;43.0737277;ESPINOSA DE LOS MONTEROS;;43.0737277,-3.5532281;JUNTA DE TRASLALOMA/ESPINOSA DE LOS MONTEROS/MERINDAD DE MONTIJA/MERINDAD DE SOTOSCUEVA
2020-03-10;1702;Gerencia de Burgos;170218;C.S. LOS CUBOS;2;0.013451708;-3.742717;42.3602119;CUBOS, LOS;;42.3602119,-3.742717;BURGOS
2020-03-10;1702;Gerencia de Burgos;170220;C.S. MELGAR FERNAMENTAL;0;0.0;-4.1777188;42.359536;MELGAR DE FERNAMENTAL;;42.359536,-4.1777188;ARENILLAS DE RIOPISUERGA/MELGAR DE FERNAMENTAL/PADILLA DE ABAJO/PEDROSA DEL PRINCIPE/SASAMON/CASTELLANOS DE CASTRO/VILLASANDINO/CASTRILLO DE RIOPISUERGA/CASTRILLO MATAJUDIOS/CASTROJERIZ/HONTANAS/PADILLA DE ARRIBA/REZMONDO/VILLAQUIRAN DE LA PUEBLA/ZARZOSA DE RIO PISUERGA
2020-03-10;1702;Gerencia de Burgos;170221;C.S. MIRANDA ESTE;16;0.086425755;-3.0550817;42.6675161;MIRANDA ESTE;;42.6675161,-3.0550817;MIRANDA DE EBRO/BUGEDO/PANCORBO/SANTA GADEA DEL CID/ALTABLE/AMEYUGO/BOZOO/VALLUERCANES
2020-03-10;1702;Gerencia de Burgos;170228;C.S. SANTA CLARA;0;0.0;-3.6638629;42.3283523;SANTA CLARA;;42.3283523,-3.6638629;BURGOS
2020-03-10;1702;Gerencia de Burgos;170231;C.S. VALLE TOBALINA;0;0.0;-3.245942;42.763078;VALLE DE TOBALINA;;42.763078,-3.245942;PARTIDO DE LA SIERRA EN TOBALINA/VALLE DE TOBALINA/FRIAS/OÑA
2020-03-10;1702;Gerencia de Burgos;170232;C.S. VALLE VALDEBEZANA;0;0.0;-3.8782143;42.9170306;VALLE DE VALDEBEZANA;;42.9170306,-3.8782143;ALFOZ DE BRICIA/ARIJA/MERINDAD DE VALDEPORRES/ALFOZ DE SANTA GADEA/VALLE DE VALDEBEZANA/RUCANDIO
2020-03-10;1702;Gerencia de Burgos;170233;C.S. VILLADIEGO;0;0.0;-4.0436158;42.5457831;VILLADIEGO;;42.5457831,-4.0436158;SASAMON/SORDILLOS/TOBAR/VILLADIEGO/VILLAMAYOR DE TREVIÑO/BASCONCILLOS DEL TOZO/GRIJALBA/HORMAZAS (LAS)/HUMADA/MANCILES/URBEL DEL CASTILLO/VILLEGAS/PEDROSA DEL PARAMO/SOTRESGUDO/SUSINOS DEL PARAMO
2020-03-10;1703;Gerencia de León;170306;C.S. CISTIERNA;0;0.0;-5.074482;42.8018865;CISTIERNA;;42.8018865,-5.074482;CISTIERNA/PRADO DE LA GUZPEÑA/SABERO/ALMANZA/CEBANICO/CREMENES/PRIORO/VALDERRUEDA/ERCINA (LA)
2020-03-10;1703;Gerencia de León;170308;C.S. LA BAÑEZA I;0;0.0;-5.9064216;42.2735381;BAÑEZA I, LA;;42.2735381,-5.9064216;SANTA MARIA DE LA ISLA/BAÑEZA (LA)/SANTA ELENA DE JAMUZ/SOTO DE LA VEGA
2020-03-10;1703;Gerencia de León;170313;C.S. LA PALOMERA;0;0.0;-5.5639192;42.6100731;LEON II (LA PALOMERA);;42.6100731,-5.5639192;
2020-03-10;1703;Gerencia de León;170325;C.S. STA. MARIA PARAMO;0;0.0;-5.7168147;42.3454243;SANTA MARIA DEL PARAMO;;42.3454243,-5.7168147;BUSTILLO DEL PARAMO/SANTA MARIA DEL PARAMO/BERCIANOS DEL PARAMO/LAGUNA DALGA/URDIALES DEL PARAMO/ZOTES DEL PARAMO/LAGUNA DE NEGRILLOS/POBLADURA DE PELAYO GARCIA/SAN PEDRO BERCIANOS/VALDEVIMBRE
2020-03-10;1703;Gerencia de León;170327;C.S. VALENCIA DE D. JUAN;0;0.0;-5.489176;42.278276;VALENCIA DE DON JUAN;;42.278276,-5.489176;CABREROS DEL RIO/CUBILLAS DE LOS OTEROS/MATADEON DE LOS OTEROS/MATANZA/VILLABRAZ/VILLAMAÑAN/VILLAORNATE Y CASTRO/ALGADEFE/FRESNO DE LA VEGA/PAJARES DE LOS OTEROS/SAN MILLAN DE LOS CABALLEROS/TORAL DE LOS GUZMANES/VALDEMORA/VALENCIA DE DON JUAN/VILLAMANDOS/CASTILFALE/FUENTES DE CARBAJAL/VILLADEMOR DE LA VEGA
2020-03-10;1704;Gerencia de Ponferrada;170401;C.S. BEMBIBRE;0;0.0;-6.3377018;42.6657692;BEMBIBRE;;42.6657692,-6.3377018;IGÜEÑA/TORRE DEL BIERZO/BEMBIBRE/CASTROPODAME/FOLGOSO DE LA RIBERA/NOCEDA DEL BIERZO/VILLAGATON
2020-03-10;1704;Gerencia de Ponferrada;170402;C.S. CACABELOS;0;0.0;-6.6923743;42.6184913;CACABELOS;;42.6184913,-6.6923743;CAMPONARAYA/CARRACEDELO/SANCEDO/ARGANZA/CACABELOS
2020-03-10;1704;Gerencia de Ponferrada;170411;C.S. PONFERRADA IV;0;0.0;-6.6267109;42.5980544;PONFERRADA IV;;42.5980544,-6.6267109;PONFERRADA/CABAÑAS RARAS
2020-03-10;1705;Gerencia de Palencia;170502;C.S. BALTANAS;0;0.0;-4.1664881;41.9106172;BALTANAS;;41.9106172,-4.1664881;CEVICO NAVERO/REINOSO DE CERRATO/ANTIGÜEDAD/BALTANAS/CASTRILLO DE DON JUAN/ESPINOSA DE CERRATO/VILLACONANCIO/HERMEDES DE CERRATO/VILLAVIUDAS
2020-03-10;1705;Gerencia de Palencia;170510;C.S. OSORNO;0;0.0;-4.3972754;42.42559;OSORNO;;42.42559,-4.3972754;ABIA DE LAS TORRES/LANTADILLA/VILLAHERREROS/VILLAPROVEDO/BARCENA DE CAMPOS/OSORNO LA MAYOR/CASTRILLO DE VILLAVEGA/ESPINOSA DE VILLAGONZALO/OSORNILLO/SAN CRISTOBAL DE BOEDO/SANTA CRUZ DE BOEDO/VILLASARRACINO
2020-03-10;1705;Gerencia de Palencia;170513;C.S. PINTOR OLIVA;1;0.004398505;-4.5093597;41.9977561;PINTOR OLIVA;;41.9977561,-4.5093597;PALENCIA
2020-03-10;1705;Gerencia de Palencia;170515;C.S. ERAS DEL BOSQUE;1;0.004781715;-4.5339183;42.0278396;SAN JUANILLO;;42.0278396,-4.5339183;PALENCIA
2020-03-10;1705;Gerencia de Palencia;170520;C.S. VILLAMURIEL DE CERRATO;0;0.0;-4.5083248;41.9521254;VILLAMURIEL DE CERRATO;;41.9521254,-4.5083248;
2020-03-10;1706;Gerencia de Salamanca;170609;C.S. FUENTEGUINALDO;0;0.0;-6.734419;40.4082446;FUENTEGUINALDO;;40.4082446,-6.734419;PUEBLA DE AZABA/ALBERGUERIA DE ARGAÑAN (LA)/CASILLAS DE FLORES/FUENTEGUINALDO/ALAMEDILLA (LA)/CAMPILLO DE AZABA/ITUERO DE AZABA/NAVASFRIAS
2020-03-10;1706;Gerencia de Salamanca;170611;C.S. GARRIDO NORTE;0;0.0;-5.6512485;40.9831349;GARRIDO NORTE;;40.9831349,-5.6512485;SALAMANCA
2020-03-10;1706;Gerencia de Salamanca;170612;C.S. GARRIDO SUR;0;0.0;-5.6376245;40.9715334;GARRIDO SUR;;40.9715334,-5.6376245;SALAMANCA
2020-03-10;1706;Gerencia de Salamanca;170619;C.S. MATILLA CAÑOS;0;0.0;-5.9732262;40.8405196;MATILLA DE LOS CAÑOS;;40.8405196,-5.9732262;ALDEHUELA DE LA BOVEDA/CALZADA DE DON DIEGO/CANILLAS DE ABAJO/MATILLA DE LOS CAÑOS DEL RIO/VILLALBA DE LOS LLANOS/CARRASCAL DEL OBISPO/TABERA DE ABAJO/VECINOS/VEGUILLAS (LAS)/ROBLIZA DE COJOS/SANCHON DE LA SAGRADA
2020-03-10;1706;Gerencia de Salamanca;170620;C.S. MIRANDA DEL CASTAÑAR;0;0.0;-6.0341157;40.4383859;MIRANDA DEL CASTAÑAR;;40.4383859,-6.0341157;SOTOSERRANO/GARCIBUEY/SEQUEROS/CEPEDA/HERGUIJUELA DE LA SIERRA/MADROÑAL/MIRANDA DEL CASTAÑAR/VILLANUEVA DEL CONDE
2020-03-10;1706;Gerencia de Salamanca;170625;C.S. PIZARRALES-VIDAL;0;0.0;-5.6796761;40.9778179;PIZARRALES;;40.9778179,-5.6796761;SALAMANCA
2020-03-10;1706;Gerencia de Salamanca;170626;C.S. ROBLEDA;0;0.0;-6.576536;40.3713532;ROBLEDA;;40.3713532,-6.576536;PEÑAPARDA/AGALLAS/PAYO (EL)/HERGUIJUELA DE CIUDAD RODRIGO/MARTIAGO/ROBLEDA/SAHUGO (EL)/VILLASRUBIAS
2020-03-10;1707;Gerencia de Segovia;170701;C.S. CANTALEJO;0;0.0;-3.9413908;41.2406977;CANTALEJO;;41.2406977,-3.9413908;AREVALILLO DE CEGA/CABALLAR/COBOS DE FUENTIDUEÑA/FUENTE EL OLMO DE FUENTIDUEÑA/MUÑOVEROS/REBOLLO/VALLE DE TABLADILLO/VEGANZONES/ALDEALCORVO/CARRASCAL DEL RIO/SAN MIGUEL DE BERNUY/SAN PEDRO DE GAILLOS/SAUQUILLO DE CABEZAS/TORREIGLESIAS/TUREGANO/VALDEVACAS Y GUIJAR/CABEZUELA/CANTALEJO/CUBILLO/FUENTERREBOLLO/NAVALILLA/PUEBLA DE PEDRAZA/SEBULCOR
2020-03-10;1707;Gerencia de Segovia;170702;C.S. CARBONERO EL MAYOR;0;0.0;-4.1840569;41.1764848;CARBONERO EL MAYOR;;41.1764848,-4.1840569;
2020-03-10;1707;Gerencia de Segovia;170707;C.S. RIAZA;0;0.0;-3.4554609;41.3634767;RIAZA;;41.3634767,-3.4554609;ALDEALENGUA DE SANTA MARIA/CEREZO DE ABAJO/CILLERUELO DE SAN MAMES/CORRAL DE AYLLON/FRESNO DE CANTESPINO/LANGUILLA/MADERUELO/MONTEJO DE TIERMES/RIAGUAS DE SAN BARTOLOME/RIAZA/CAMPO DE SAN PEDRO/CASTILLEJO DE MESLEON/CEREZO DE ARRIBA/MORAL DE HORNUEZ/SEQUERA DE FRESNO/ALCONADA DE MADERUELO/AYLLON/RIBOTA
2020-03-10;1707;Gerencia de Segovia;170710;C.S. SEGOVIA III;0;0.0;-4.120243;40.94888;SEGOVIA III;;40.94888,-4.120243;SEGOVIA
2020-03-10;1707;Gerencia de Segovia;170712;C.S. SEPULVEDA;0;0.0;-3.712417;41.329873;SEPULVEDA;;41.329873,-3.712417;ALDEANUEVA DE LA SERREZUELA/GRAJERA/SEPULVEDA/URUEÑAS/ALDEONTE/BARBOLLA/BERCIMUEL/CASTROSERRACIN/CEDILLO DE LA TORRE/DURUELO/ENCINAS/MATILLA (LA)/NAVARES DE AYUSO/NAVARES DE LAS CUEVAS/PAJAREJOS/SANTA MARTA DEL CERRO/SOTILLO/VALLERUELA DE PEDRAZA/BOCEGUILLAS/CASTROSERNA DE ABAJO/CONDADO DE CASTILNOVO/FRESNO DE LA FUENTE/NAVARES DE ENMEDIO/PRADALES/VALLERUELA DE SEPULVEDA
2020-03-10;1707;Gerencia de Segovia;170713;C.S. VILLACASTIN;0;0.0;-4.4085747;40.7829124;VILLACASTIN;;40.7829124,-4.4085747;NAVAS DE SAN ANTONIO/VALDEPRADOS/ZARZUELA DEL MONTE/ITUERO Y LAMA/LABAJOS/MAELLO/MONTERRUBIO/VEGAS DE MATUTE/VILLACASTIN
2020-03-10;1707;Gerencia de Segovia;170714;C.S. EL ESPINAR;0;0.0;-4.2225274;40.7307872;ESPINAR, EL;;40.7307872,-4.2225274;ESPINAR (EL)
2020-03-10;1707;Gerencia de Segovia;170715;C.S. SAN ILDEFONSO;0;0.0;-4.0179965;40.8500482;SAN ILDEFONSO-LA GRANJA;;40.8500482,-4.0179965;SAN ILDEFONSO
2020-03-10;1707;Gerencia de Segovia;170716;C.S. SACRAMENIA;0;0.0;-3.9279862;41.4623748;SACRAMENIA;;41.4623748,-3.9279862;CASTRO DE FUENTIDUEÑA/CUEVAS DE PROVANCO/LAGUNA DE CONTRERAS/SACRAMENIA/TORREADRADA/CASTROJIMENO/VALTIENDAS/FUENTESOTO/FUENTIDUEÑA
2020-03-10;1708;Gerencia de Soria;170803;C.S. ARCOS DE JALON;0;0.0;-2.310145;41.2156081;ARCOS DE JALON;;41.2156081,-2.310145;MIÑO DE MEDINACELI/ALMALUEZ/MEDINACELI/SANTA MARIA DE HUERTA/YELO/ARCOS DE JALON/MONTEAGUDO DE LAS VICARIAS
2020-03-10;1708;Gerencia de Soria;170804;C.S. BERLANGA DE DUERO;0;0.0;-2.8636289;41.4257913;BERLANGA DE DUERO;;41.4257913,-2.8636289;BAYUBAS DE ABAJO/CALTOJAR/FUENTEPINILLA/QUINTANA REDONDA/RELLO/RIBA DE ESCALOTE (LA)/VALDERRODILLA/RETORTILLO DE SORIA/TAJUECO/ARENILLAS/BARCONES/BAYUBAS DE ARRIBA/BERLANGA DE DUERO
2020-03-10;1708;Gerencia de Soria;170807;C.S. GOMARA;0;0.0;-2.1536023;41.5519374;GOMARA;;41.5519374,-2.1536023;BLIECOS/CARABANTES/FUENTELMONGE/MAJAN/QUIÑONERIA/REZNOS/SERON DE NAGIMA/TORLENGUA/VILLASECA DE ARCIEL/ALMENAR DE SORIA/CAÑAMAQUE/CIHUELA/DEZA/TEJADO/TORRUBIA DE SORIA/ALMAZUL/GOMARA/VELILLA DE LOS AJOS
2020-03-10;1708;Gerencia de Soria;170808;C.S. OLVEGA;0;0.0;-1.9769546;41.7233482;OLVEGA;;41.7233482,-1.9769546;CUEVA DE AGREDA/NOVIERCAS/CIRIA/OLVEGA/PINILLA DEL CAMPO/POZALMURO/BERATON/BOROBIA/HINOJOSA DEL CAMPO/TAJAHUERCE
2020-03-10;1708;Gerencia de Soria;170812;C.S. S.PEDRO MANRIQUE;0;0.0;-2.293891;42.0324759;SAN PEDRO MANRIQUE;;42.0324759,-2.293891;FUENTES DE MAGAÑA/ONCALA/SAN PEDRO MANRIQUE/SANTA CRUZ DE YANGUAS/ALDEHUELAS (LAS)/CERBON/VILLAR DEL RIO/VIZMANOS/YANGUAS
2020-03-10;1708;Gerencia de Soria;170813;C.S. SORIA NORTE;0;0.0;-2.4772902;41.7676962;SORIA NORTE;;41.7676962,-2.4772902;SORIA
2020-03-10;1709;Gerencia de Valladolid Oeste;170910;C.S. MAYORGA DE CAMPOS;0;0.0;-5.2444328;42.1620332;MAYORGA;;42.1620332,-5.2444328;MELGAR DE ARRIBA/VILLALBA DE LA LOMA/VILLALON DE CAMPOS/BECILLA DE VALDERADUEY/IZAGRE/MONASTERIO DE VEGA/VILLAVICENCIO DE LOS CABALLEROS/CASTROBOL/CASTROPONCE/MAYORGA/MELGAR DE ABAJO/SAELICES DE MAYORGA/VALDUNQUILLO
2020-03-10;1709;Gerencia de Valladolid Oeste;170919;C.S. PARQUE ALAMEDA-COVARESA;0;0.0;-4.7912209;41.5671132;VALLADOLID SUR;;41.5671132,-4.7912209;VALLADOLID
2020-03-10;1709;Gerencia de Valladolid Oeste;170926;C.S. VALLADOLID RURAL II;0;0.0;-4.8965168;41.7013384;VALLADOLID RURAL II;;41.7013384,-4.8965168;CASTRODEZA/ZARATAN/PEÑAFLOR DE HORNIJA/VILLANUBLA/WAMBA
2020-03-10;1710;Gerencia de Valladolid Este;171001;C.S. BARRIO ESPAÑA;0;0.0;-4.7052252;41.675017;BARRIO ESPAÑA;;41.675017,-4.7052252;VALLADOLID
2020-03-10;1710;Gerencia de Valladolid Este;171011;C.S. RONDILLA I;0;0.0;-4.7254269;41.660879;RONDILLA I;;41.660879,-4.7254269;VALLADOLID
2020-03-10;1710;Gerencia de Valladolid Este;171012;C.S. RONDILLA II;0;0.0;-4.7205359;41.664046;RONDILLA II;;41.664046,-4.7205359;VALLADOLID
2020-03-10;1710;Gerencia de Valladolid Este;171013;C.S. CANTERAC;0;0.0;-4.7165076;41.6425339;CANTERAC;;41.6425339,-4.7165076;VALLADOLID
2020-03-10;1710;Gerencia de Valladolid Este;171015;C.S. PEÑAFIEL;1;0.010634904;-4.1875837;41.5834053;PEÑAFIEL;;41.5834053,-4.1875837;BOCOS DE DUERO/CAMPASPERO/CANALEJAS DE PEÑAFIEL/CASTRILLO DE DUERO/COGECES DEL MONTE/MANZANILLO/PIÑEL DE ABAJO/PIÑEL DE ARRIBA/QUINTANILLA DE ARRIBA/BAHABON/CORRALES DE DUERO/FOMPEDRAZA/OLMOS DE PEÑAFIEL/PESQUERA DE DUERO/TORRE DE PEÑAFIEL/TORRESCARCELA/VALDEARCOS DE LA VEGA/CURIEL DE DUERO/LANGAYO/PEÑAFIEL/RABANO/SAN LLORENTE/VALBUENA DE DUERO
2020-03-10;1710;Gerencia de Valladolid Este;171022;C.S. MEDINA CAMPO URBANO;0;0.0;-4.9149855;41.3123252;MEDINA DEL CAMPO-URBANO;;41.3123252,-4.9149855;MEDINA DEL CAMPO
2020-03-10;1710;Gerencia de Valladolid Este;171024;C.S. GAMAZO;0;0.0;-4.7262911;41.6498853;CENTRO - GAMAZO;;41.6498853,-4.7262911;VALLADOLID
2020-03-10;1711;Gerencia de Zamora;171101;C.S. PARADA DEL MOLINO;0;0.0;-5.7547882;41.5067966;PARADA DEL MOLINO;;41.5067966,-5.7547882;ZAMORA
2020-03-10;1711;Gerencia de Zamora;171107;C.S. VILLARRIN;0;0.0;-5.6350913;41.766661;CAMPOS-LAMPREANA;;41.766661,-5.6350913;BELVER DE LOS MONTES/MANGANESES DE LA LAMPREANA/PAJARES DE LA LAMPREANA/PIEDRAHITA DE CASTRO/CASTRONUEVO/CERECINOS DEL CARRIZAL/POBLADURA DE VALDERADUEY/REVELLINOS/SAN AGUSTIN DEL POZO/SAN CEBRIAN DE CASTRO/VILLALBA DE LA LAMPREANA/ARQUILLINOS/GRANJA DE MORERUELA/VIDAYANES/VILLAFAFILA/VILLARRIN DE CAMPOS
2020-03-10;1711;Gerencia de Zamora;171109;C.S. MOMBUEY;0;0.0;-6.3616617;42.0450526;CARBALLEDA;;42.0450526,-6.3616617;JUSTEL/MOMBUEY/PEQUE/RIONEGRO DEL PUENTE/VILLARDECIERVOS/CERNADILLA/FERRERAS DE ARRIBA/MUELAS DE LOS CABALLEROS/ASTURIANOS/ESPADAÑEDO/MANZANAL DE ARRIBA/MANZANAL DE LOS INFANTES/ROSINOS DE LA REQUEJADA
2020-03-10;1711;Gerencia de Zamora;171113;C.S. LA GUAREÑA;0;0.0;-5.4630882;41.2789404;GUAREÑA;;41.2789404,-5.4630882;
2020-03-10;1711;Gerencia de Zamora;171118;C.S. SANTIBAÑEZ VIDRIAL;0;0.0;-6.0490574;42.0931624;VIDRIALES;;42.0931624,-6.0490574;ARRABALDE/CUBO DE BENAVENTE/GRANUCILLO/MOLEZUELAS DE LA CARBALLEDA/SANTIBAÑEZ DE VIDRIALES/UÑA DE QUINTANA/ALCUBILLA DE NOGALES/FUENTE ENCALADA/AYOO DE VIDRIALES/BRIME DE SOG/VILLAGERIZ
2020-03-10;1711;Gerencia de Zamora;171120;C.S. VIRGEN DE LA CONCHA;0;0.0;-5.7331438;41.5156123;VIRGEN DE LA CONCHA;;41.5156123,-5.7331438;ZAMORA
2020-03-10;1711;Gerencia de Zamora;171122;C.S. ZAMORA SUR;0;0.0;-5.7520988;41.4477098;ZAMORA SUR;;41.4477098,-5.7520988;ARCENILLAS/GEMA/MORALES DEL VINO/PERDIGON (EL)/VILLALAZAN/ZAMORA/CASASECA DE LAS CHANAS/MADRIDANOS/PERERUELA/VENIALBO/VILLARALBO/CAZURRA/ENTRALA/MORALEJA DEL VINO/SANZOLES
2020-03-11;1701;Gerencia de Ávila;170102;C.S. AREVALO;0;0.0;-4.7155883;41.0192187;AREVALO;;41.0192187,-4.7155883;AREVALO/BOHODON (EL)/CANALES/CODORNIZ/CONSTANZANA/FUENTES DE AÑO/LANGA/MONTEJO DE AREVALO/SAN CRISTOBAL DE LA VEGA/SANCHIDRIAN/SINLABAJOS/DONVIDAS/MARTIN MUÑOZ DE LA DEHESA/MARTIN MUÑOZ DE LAS POSADAS/PALACIOS DE GODA/RAPARIEGOS/TIÑOSILLOS/TOLOCIRIO/VILLANUEVA DE GOMEZ/ADANERO/ALDEASECA/CABEZAS DE ALAMBRE/DONHIERRO/DONJIMENO/ESPINOSA DE LOS CABALLEROS/GUTIERRE-MUÑOZ/NAVA DE AREVALO/ORBITA/PEDRO-RODRIGUEZ/SAN VICENTE DE AREVALO/VILLANUEVA DEL ACERAL
2020-03-11;1701;Gerencia de Ávila;170107;C.S. AVILA SUR OESTE;0;0.0;-4.7146621;40.6360601;AVILA SUR-OESTE;;40.6360601,-4.7146621;AVILA
2020-03-11;1701;Gerencia de Ávila;170108;C.S. BARCO DE AVILA;0;0.0;-5.4905478;40.334521;BARCO DE AVILA, EL;;40.334521,-5.4905478;GILBUENA/HORCAJADA (LA)/LLANOS DE TORMES (LOS)/LOSAR DEL BARCO (EL)/MEDINILLA/SAN LORENZO DE TORMES/SANTA MARIA DE LOS CABALLEROS/ZAPARDIEL DE LA RIBERA/ALDEHUELA (LA)/BARCO DE AVILA (EL)/BECEDAS/BOHOYO/GIL GARCIA/NAVA DEL BARCO/NAVALONGUILLA/NAVALPERAL DE TORMES/NAVATEJARES/NEILA DE SAN MIGUEL/PUERTO CASTILLA/SAN BARTOLOME DE BEJAR/TORMELLAS/ALDEANUEVA DE SANTA CRUZ/AVELLANEDA/CARRERA (LA)/JUNCIANA/SANTIAGO DEL TORMES/SOLANA DE AVILA/UMBRIAS
2020-03-11;1701;Gerencia de Ávila;170114;C.S. LAS NAVAS MARQUES;0;0.0;-4.3241213;40.6144359;NAVAS DEL MARQUES, LAS;;40.6144359,-4.3241213;NAVAS DEL MARQUES (LAS)/NAVALPERAL DE PINARES/PEGUERINOS
2020-03-11;1701;Gerencia de Ávila;170115;C.S. MADRIGAL DE LAS ALTAS TORRES;0;0.0;-5.020748;41.074037;MADRIGAL DE LAS ALTAS TORRES;;41.074037,-5.020748;BARROMAN/MORALEJA DE MATACABRAS/MAMBLAS/BERCIAL DE ZAPARDIEL/BLASCONUÑO DE MATACABRAS/CASTELLANOS DE ZAPARDIEL/HORCAJO DE LAS TORRES/MADRIGAL DE LAS ALTAS TORRES/RASUEROS/SAN ESTEBAN DE ZAPARDIEL
2020-03-11;1701;Gerencia de Ávila;170118;C.S. SAN PEDRO ARROYO;0;0.0;-4.9304366;40.814332;SAN PEDRO DEL ARROYO;;40.814332,-4.9304366;ALBORNOS/HERREROS DE SUSO/NARROS DE SALDUEÑA/PARRAL (EL)/SAN JUAN DE LA ENCINILLA/VIÑEGRA DE MORAÑA/AVEINTE/BLASCOMILLAN/BRABOS/BULARROS/CABIZUELA/MUÑOGRANDE/MUÑOMER DEL PECO/SANTO TOME DE ZABARCOS/VILLAFLOR/GRANDES Y SAN MARTIN/NARROS DEL CASTILLO/PAPATRIGO/RIOCABADO/SAN PEDRO DEL ARROYO/SIGERES/VITA
2020-03-11;1701;Gerencia de Ávila;170119;C.S. SOTILLO DE ADRADA;0;0.0;-4.6472208;40.2954901;SOTILLO DE LA ADRADA;;40.2954901,-4.6472208;CASAVIEJA/CASILLAS/NAVAHONDILLA/PIEDRALAVES/SOTILLO DE LA ADRADA/FRESNEDILLA/ADRADA (LA)/HIGUERA DE LAS DUEÑAS/SANTA MARIA DEL TIETAR
2020-03-11;1701;Gerencia de Ávila;170120;C.S. MUÑANA;0;0.0;-5.0363658;40.5706538;MUÑANA;;40.5706538,-5.0363658;HIJA DE DIOS (LA)/MUÑANA/PRADOSEGAR/AMAVIDA/MENGAMUÑOZ/MUÑOGALINDO/MUÑOTELLO/NARROS DEL PUERTO/VILLANUEVA DEL CAMPILLO/POVEDA/SANTA MARIA DEL ARROYO/SOLOSANCHO/TORRE (LA)/VADILLO DE LA SIERRA/VILLATORO
2020-03-11;1701;Gerencia de Ávila;170122;C.S. AVILA SUR ESTE;1;0.006219292;-4.5452636;40.6528095;AVILA SUR-ESTE;;40.6528095,-4.5452636;AVILA
2020-03-11;1702;Gerencia de Burgos;170201;C.S. ARANDA NORTE;0;0.0;-3.6555077;41.6891216;ARANDA NORTE;;41.6891216,-3.6555077;ARANDA DE DUERO
